,Entity,Year,Annual CO₂ emissions,Share of global cumulative CO₂ emissions,Annual per capita CO2 emissions,Population (historical estimates),GDP,Country Size
28258,Solomon Islands,1976,62288,0.000131817,0.305198687,204090,0.083100834,"28,896"
28259,Solomon Islands,1977,80608,0.000142156,0.382126231,210946,0.093145283,"28,896"
28260,Solomon Islands,1978,62288,0.000148407,0.285460262,218202,0.111027427,"28,896"
28261,Solomon Islands,1979,109920,0.000162283,0.486804636,225799,0.151276497,"28,896"
28262,Solomon Islands,1980,102592,0.000174073,0.439025851,233681,0.182852106,"28,896"
28263,Solomon Islands,1981,135568,0.000190572,0.560568971,241840,0.193750541,"28,896"
28264,Solomon Islands,1982,120912,0.00020385,0.483141668,250262,0.192902019,"28,896"
28265,Solomon Islands,1983,142896,0.000219664,0.551802967,258962,0.181220399,"28,896"
28266,Solomon Islands,1984,142896,0.000234366,0.53335324,267920,0.181570474,"28,896"
28267,Solomon Islands,1985,150224,0.000249053,0.541994235,277169,0.165524944,"28,896"
28268,Solomon Islands,1986,153888,0.000263309,0.537067154,286534,0.147620048,"28,896"
28269,Solomon Islands,1987,161216,0.000277523,0.544922951,295851,0.155128542,"28,896"
28270,Solomon Islands,1988,157552,0.000290146,0.51632524,305141,0.176494394,"28,896"
28271,Solomon Islands,1989,161216,0.00030241,0.512493165,314572,0.172882411,"28,896"
28272,Solomon Islands,1990,146560,0.000312034,0.452088937,324184,0.214877667,"28,896"
28273,Solomon Islands,1991,157552,0.00032227,0.471769074,333960,0.227540473,"28,896"
28274,Solomon Islands,1992,161216,0.000332636,0.46874791,343929,0.269034596,"28,896"
28275,Solomon Islands,1993,172208,0.000343631,0.486330017,354097,0.300746361,"28,896"
28276,Solomon Islands,1994,183200,0.000355198,0.502592521,364510,0.402837005,"28,896"
28277,Solomon Islands,1995,190528,0.000366787,0.507806545,375198,0.469443202,"28,896"
28278,Solomon Islands,1996,197856,0.000378284,0.512468789,386084,0.51058643,"28,896"
28279,Solomon Islands,1997,205184,0.000389903,0.516759474,397059,0.526554006,"28,896"
28280,Solomon Islands,1998,216176,0.000402083,0.529647116,408151,0.45757984,"28,896"
28281,Solomon Islands,1999,216176,0.000413478,0.515635361,419242,0.488024514,"28,896"
28282,Solomon Islands,2000,223504,0.000424761,0.519793668,429986,0.419842674,"28,896"
28283,Solomon Islands,2001,234496,0.000436463,0.532457772,440403,0.409508553,"28,896"
28284,Solomon Islands,2002,245488,0.000448384,0.544593398,450773,0.346406739,"28,896"
28285,Solomon Islands,2003,256480.02,0.000460153,0.556083178,461226,0.417668983,"28,896"
28286,Solomon Islands,2004,274800,0.000472548,0.582455129,471796,0.468005319,"28,896"
28287,Solomon Islands,2005,282128,0.000484564,0.584726091,482496,0.55286457,"28,896"
28288,Solomon Islands,2006,289456,0.000496184,0.586610679,493438,0.617258154,"28,896"
28289,Solomon Islands,2007,300448,0.000507751,0.595389835,504624,0.695295348,"28,896"
28290,Solomon Islands,2008,307776,0.000519101,0.596453557,516010,0.776337692,"28,896"
28291,Solomon Islands,2009,318768,0.000530957,0.603905699,527844,0.805557563,"28,896"
28292,Solomon Islands,2010,329760,0.000542343,0.610212397,540402,0.898133685,"28,896"
28293,Solomon Islands,2011,344416,0.000553788,0.621996038,553727,1.063895361,"28,896"
28294,Solomon Islands,2012,348080,0.000564734,0.61306407,567771,1.185215418,"28,896"
28295,Solomon Islands,2013,373728,0.000576806,0.641737455,582369,1.285911586,"28,896"
28296,Solomon Islands,2014,329760,0.000585247,0.552004901,597386,1.335571421,"28,896"
28297,Solomon Islands,2015,293120,0.000590882,0.478430476,612670,1.307909888,"28,896"
28298,Solomon Islands,2016,289456,0.000596025,0.460836478,628110,1.379490304,"28,896"
28299,Solomon Islands,2017,285792,0.000600495,0.44402392,643641,1.469789119,"28,896"
28300,Solomon Islands,2018,289456,0.000604716,0.439062645,659259,1.615478393,"28,896"
28301,Solomon Islands,2019,293120,0.000608871,0.434251852,675000,1.619155017,"28,896"
28302,Solomon Islands,2020,289456,0.000613362,0.41877436,691198,1.536145814,"28,896"
28303,Solomon Islands,2021,302038,0.000617753,0.426694733,707855,1.580303515,"28,896"
28304,Solomon Islands,2022,298633,0.000621653,,,1.597204341,"28,896"
28305,Somalia,1870,0,,0,1464777,,"637,657"
28306,Somalia,1871,0,,0,1465062,,"637,657"
28307,Somalia,1872,0,,0,1465639,,"637,657"
28308,Somalia,1873,0,,0,1466509,,"637,657"
28309,Somalia,1874,0,,0,1467380,,"637,657"
28310,Somalia,1875,0,,0,1468250,,"637,657"
28311,Somalia,1876,0,,0,1469121,,"637,657"
28312,Somalia,1877,0,,0,1469992,,"637,657"
28313,Somalia,1878,0,,0,1470864,,"637,657"
28314,Somalia,1879,0,,0,1471736,,"637,657"
28315,Somalia,1880,0,,0,1472608,,"637,657"
28316,Somalia,1881,0,,0,1473480,,"637,657"
28317,Somalia,1882,0,,0,1474352,,"637,657"
28318,Somalia,1883,0,,0,1475225,,"637,657"
28319,Somalia,1884,0,,0,1476098,,"637,657"
28320,Somalia,1885,0,,0,1476972,,"637,657"
28321,Somalia,1886,0,,0,1477845,,"637,657"
28322,Somalia,1887,0,,0,1478719,,"637,657"
28323,Somalia,1888,0,,0,1479594,,"637,657"
28324,Somalia,1889,0,,0,1481061,,"637,657"
28325,Somalia,1890,0,,0,1483123,,"637,657"
28326,Somalia,1891,0,,0,1485781,,"637,657"
28327,Somalia,1892,0,,0,1489037,,"637,657"
28328,Somalia,1893,0,,0,1492893,,"637,657"
28329,Somalia,1894,0,,0,1496759,,"637,657"
28330,Somalia,1895,0,,0,1500634,,"637,657"
28331,Somalia,1896,0,,0,1504520,,"637,657"
28332,Somalia,1897,0,,0,1508415,,"637,657"
28333,Somalia,1898,0,,0,1512319,,"637,657"
28334,Somalia,1899,0,,0,1516234,,"637,657"
28335,Somalia,1900,0,,0,1520159,,"637,657"
28336,Somalia,1901,0,,0,1524093,,"637,657"
28337,Somalia,1902,0,,0,1528038,,"637,657"
28338,Somalia,1903,0,,0,1531992,,"637,657"
28339,Somalia,1904,0,,0,1535956,,"637,657"
28340,Somalia,1905,0,,0,1539931,,"637,657"
28341,Somalia,1906,0,,0,1543915,,"637,657"
28342,Somalia,1907,0,,0,1547909,,"637,657"
28343,Somalia,1908,0,,0,1551914,,"637,657"
28344,Somalia,1909,0,,0,1555616,,"637,657"
28345,Somalia,1910,0,,0,1559015,,"637,657"
28346,Somalia,1911,0,,0,1562110,,"637,657"
28347,Somalia,1912,0,,0,1564900,,"637,657"
28348,Somalia,1913,0,,0,1567383,,"637,657"
28349,Somalia,1914,0,,0,1569869,,"637,657"
28350,Somalia,1915,0,,0,1572359,,"637,657"
28351,Somalia,1916,0,,0,1574853,,"637,657"
28352,Somalia,1917,0,,0,1577351,,"637,657"
28353,Somalia,1918,0,,0,1580505,,"637,657"
28354,Somalia,1919,0,,0,1586205,,"637,657"
28355,Somalia,1920,0,,0,1594481,,"637,657"
28356,Somalia,1921,0,,0,1605363,,"637,657"
28357,Somalia,1922,0,,0,1618883,,"637,657"
28358,Somalia,1923,0,,0,1635072,,"637,657"
28359,Somalia,1924,0,,0,1651422,,"637,657"
28360,Somalia,1925,0,,0,1667937,,"637,657"
28361,Somalia,1926,0,,0,1684616,,"637,657"
28362,Somalia,1927,0,,0,1701462,,"637,657"
28363,Somalia,1928,0,,0,1718477,,"637,657"
28364,Somalia,1929,0,,0,1734960,,"637,657"
28365,Somalia,1930,0,,0,1750902,,"637,657"
28366,Somalia,1931,0,,0,1766291,,"637,657"
28367,Somalia,1932,0,,0,1781115,,"637,657"
28368,Somalia,1933,0,,0,1795364,,"637,657"
28369,Somalia,1934,0,,0,1809727,,"637,657"
28370,Somalia,1935,0,,0,1824205,,"637,657"
28371,Somalia,1936,0,,0,1838799,,"637,657"
28372,Somalia,1937,0,,0,1853509,,"637,657"
28373,Somalia,1938,0,,0,1868337,,"637,657"
28374,Somalia,1939,0,,0,1885942,,"637,657"
28375,Somalia,1940,0,,0,1906384,,"637,657"
28376,Somalia,1941,0,,0,1929728,,"637,657"
28377,Somalia,1942,0,,0,1956037,,"637,657"
28378,Somalia,1943,0,,0,1985378,,"637,657"
28379,Somalia,1944,0,,0,2015159,,"637,657"
28380,Somalia,1945,0,,0,2045386,,"637,657"
28381,Somalia,1946,0,,0,2076067,,"637,657"
28382,Somalia,1947,0,,0,2107208,,"637,657"
28383,Somalia,1948,0,,0,2138816,,"637,657"
28384,Somalia,1949,0,,0,2174056,,"637,657"
28385,Somalia,1950,47632,2.06E-05,0.021523159,2213058,,"637,657"
28386,Somalia,1951,47632,4.02E-05,0.0209248,2276342,,"637,657"
28387,Somalia,1952,47632,5.87E-05,0.020359906,2339500,,"637,657"
28388,Somalia,1953,47632,7.61E-05,0.019827203,2402356,,"637,657"
28389,Somalia,1954,47632,9.26E-05,0.019318953,2465558,,"637,657"
28390,Somalia,1955,65952,0.000114975,0.02606885,2529916,,"637,657"
28391,Somalia,1956,69616,0.000137184,0.026822913,2595393,,"637,657"
28392,Somalia,1957,73280,0.000159296,0.027527275,2662087,,"637,657"
28393,Somalia,1958,84272,0.000183814,0.030878275,2729168,,"637,657"
28394,Somalia,1959,87936,0.00020787,0.031426007,2798192,,"637,657"
28395,Somalia,1960,84272,0.000228946,0.029355579,2870732,0.180459937,"637,657"
28396,Somalia,1961,87936,0.000249908,0.029852682,2945665,0.191659914,"637,657"
28397,Somalia,1962,106256,0.000274996,0.035151131,3022833,0.203531928,"637,657"
28398,Somalia,1963,102592,0.000297082,0.033070969,3102177,0.216145936,"637,657"
28399,Somalia,1964,135568,0.000326839,0.042583346,3183592,0.229529913,"637,657"
28400,Somalia,1965,131904,0.000353297,0.040367316,3267594,0.243725898,"637,657"
28401,Somalia,1966,139232,0.000379551,0.041516321,3353669,0.257375897,"637,657"
28402,Somalia,1967,227168,0.000426747,0.066002577,3441805,0.271781887,"637,657"
28403,Somalia,1968,153888,0.000451711,0.043564395,3532426,0.286719885,"637,657"
28404,Somalia,1969,161216,0.000475895,0.044470043,3625272,0.306357285,"637,657"
28405,Somalia,1970,216176,0.000510119,0.058096492,3720982,0.322600009,"637,657"
28406,Somalia,1971,186864,0.000534615,0.048937865,3818393,0.331104693,"637,657"
28407,Somalia,1972,234496,0.000567003,0.059847538,3918223,0.416940944,"637,657"
28408,Somalia,1973,263808,0.000602275,0.065585704,4022340,0.507028428,"637,657"
28409,Somalia,1974,329760,0.000648637,0.079925775,4125828,0.467577432,"637,657"
28410,Somalia,1975,501968.03,0.000725776,0.118716473,4228293,0.710850227,"637,657"
28411,Somalia,1976,479984,0.000792294,0.110753994,4333785,0.807275809,"637,657"
28412,Somalia,1977,798752,0.000912222,0.179514679,4449508,0.498550873,"637,657"
28413,Somalia,1978,556928,0.000980266,0.11656815,4777703,0.56498606,"637,657"
28414,Somalia,1979,487312,0.001030934,0.090095806,5408820,0.590419855,"637,657"
28415,Somalia,1980,813408,0.001132689,0.138047658,5892226,0.603592657,"637,657"
28416,Somalia,1981,274800,0.001142254,0.046302069,5934940,0.699112267,"637,657"
28417,Somalia,1982,718144,0.001220809,0.120659604,5951818,0.77441957,"637,657"
28418,Somalia,1983,934320,0.001327438,0.152107126,6142513,0.733901366,"637,657"
28419,Somalia,1984,714480,0.001394313,0.112180489,6369022,0.788307213,"637,657"
28420,Somalia,1985,857376,0.00147649,0.129305126,6630642,0.876404618,"637,657"
28421,Somalia,1986,923328,0.00156254,0.133649423,6908582,0.930318705,"637,657"
28422,Somalia,1987,992944,0.001651781,0.138717961,7158006,1.009792724,"637,657"
28423,Somalia,1988,1003656,0.001735556,0.140166277,7160467,1.038291284,"637,657"
28424,Somalia,1989,952072,0.001807351,0.135326269,7035382,1.092392963,"637,657"
28425,Somalia,1990,782197,0.001853271,0.111756829,6999098,0.917044228,"637,657"
28426,Somalia,1991,703923,0.001886169,0.104552683,6732711,,"637,657"
28427,Somalia,1992,666088,0.001914334,0.10362053,6428147,,"637,657"
28428,Somalia,1993,625768,0.001935936,0.094516409,6620734,,"637,657"
28429,Somalia,1994,618425,0.001955112,0.088856248,6959837,,"637,657"
28430,Somalia,1995,585433,0.001968709,0.081186881,7210931,,"637,657"
28431,Somalia,1996,575248,0.001979036,0.076982485,7472453,,"637,657"
28432,Somalia,1997,534944,0.001984402,0.069165049,7734311,,"637,657"
28433,Somalia,1998,505631.97,0.001986692,0.062757936,8056861,,"637,657"
28434,Somalia,1999,487312,0.001986099,0.058120753,8384475,,"637,657"
28435,Somalia,2000,476320,0.001983217,0.054614678,8721465,,"637,657"
28436,Somalia,2001,498304,0.001982201,0.054935253,9070751,,"637,657"
28437,Somalia,2002,556928,0.001985537,0.059177729,9411108,,"637,657"
28438,Somalia,2003,560592,0.001986569,0.057447799,9758285,,"637,657"
28439,Somalia,2004,560592,0.001985879,0.055408926,10117359,,"637,657"
28440,Somalia,2005,564256,0.001983902,0.053906578,10467294,,"637,657"
28441,Somalia,2006,564256,0.001980368,0.052318697,10784978,,"637,657"
28442,Somalia,2007,608224,0.001979117,0.054705789,11118092,,"637,657"
28443,Somalia,2008,600896,0.001976516,0.052503523,11444870,,"637,657"
28444,Somalia,2009,597232,0.001974589,0.050914767,11730035,,"637,657"
28445,Somalia,2010,611888,0.001971181,0.050877676,12026650,,"637,657"
28446,Somalia,2011,611888,0.001966323,0.050085611,12216842,,"637,657"
28447,Somalia,2012,608224,0.00196075,0.0488913,12440332,,"637,657"
28448,Somalia,2013,630208,0.001956563,0.049033919,12852491,5.836021227,"637,657"
28449,Somalia,2014,630208,0.001952267,0.047351178,13309236,6.537360533,"637,657"
28450,Somalia,2015,630208,0.001948176,0.045786993,13763909,6.984947145,"637,657"
28451,Somalia,2016,637536,0.001944747,0.044605246,14292848,7.390796617,"637,657"
28452,Somalia,2017,637536,0.001940781,0.042890635,14864224,8.252394373,"637,657"
28453,Somalia,2018,637536,0.001936107,0.041368621,15411101,8.278212314,"637,657"
28454,Somalia,2019,637536,0.001931323,0.039892595,15981312,9.420431258,"637,657"
28455,Somalia,2020,597232,0.00192668,0.036114855,16537018,9.204140383,"637,657"
28456,Somalia,2021,650636,0.001923298,0.038125613,17065588,9.838711529,"637,657"
28457,Somalia,2022,646921,0.001919486,,,10.4195412,"637,657"
28458,South Africa,1870,0,,0,3728529,,"1,219,090"
28459,South Africa,1871,0,,0,3768768,,"1,219,090"
28460,South Africa,1872,0,,0,3809441,,"1,219,090"
28461,South Africa,1873,0,,0,3850550,,"1,219,090"
28462,South Africa,1874,0,,0,3892102,,"1,219,090"
28463,South Africa,1875,0,,0,3934099,,"1,219,090"
28464,South Africa,1876,0,,0,3976549,,"1,219,090"
28465,South Africa,1877,0,,0,4019454,,"1,219,090"
28466,South Africa,1878,0,,0,4062820,,"1,219,090"
28467,South Africa,1879,0,,0,4106653,,"1,219,090"
28468,South Africa,1880,0,,0,4150956,,"1,219,090"
28469,South Africa,1881,0,,0,4195735,,"1,219,090"
28470,South Africa,1882,0,,0,4240996,,"1,219,090"
28471,South Africa,1883,0,,0,4286743,,"1,219,090"
28472,South Africa,1884,21984,9.79E-05,0.005073643,4332981,,"1,219,090"
28473,South Africa,1885,36640,0.000249838,0.008365839,4379716,,"1,219,090"
28474,South Africa,1886,47632,0.000433836,0.010759545,4426953,,"1,219,090"
28475,South Africa,1887,47632,0.000601808,0.010644741,4474698,,"1,219,090"
28476,South Africa,1888,80608,0.00087612,0.017821977,4522955,,"1,219,090"
28477,South Africa,1889,131904,0.001310448,0.028852091,4571731,,"1,219,090"
28478,South Africa,1890,296784,0.0022665,0.064224643,4621030,,"1,219,090"
28479,South Africa,1891,296784,0.003134894,0.06353949,4670859,,"1,219,090"
28480,South Africa,1892,479984,0.004500635,0.101665161,4721224,,"1,219,090"
28481,South Africa,1893,1799024,0.009712103,0.376985618,4772129,,"1,219,090"
28482,South Africa,1894,2432896,0.016320566,0.504375588,4823580,,"1,219,090"
28483,South Africa,1895,3337904,0.024861176,0.684616243,4875584,,"1,219,090"
28484,South Africa,1896,4257568,0.035120428,0.863928775,4928147,,"1,219,090"
28485,South Africa,1897,4777856,0.045816343,0.959163459,4981274,,"1,219,090"
28486,South Africa,1898,6049264,0.058648102,1.201449621,5034971,,"1,219,090"
28487,South Africa,1899,5517984,0.06896749,1.082855993,5095769,,"1,219,090"
28488,South Africa,1900,2330304,0.07115938,0.451271898,5163858,,"1,219,090"
28489,South Africa,1901,3909488,0.0764346,0.746165809,5239436,,"1,219,090"
28490,South Africa,1902,5825760,0.085103236,1.094511567,5322703,,"1,219,090"
28491,South Africa,1903,7782336,0.096550256,1.437482198,5413866,,"1,219,090"
28492,South Africa,1904,8767952,0.10882305,1.592266135,5506587,,"1,219,090"
28493,South Africa,1905,10028368,0.12202935,1.79049448,5600893,,"1,219,090"
28494,South Africa,1906,11464656,0.13634717,2.012468728,5696812,,"1,219,090"
28495,South Africa,1907,12651792,0.15054858,2.183462159,5794372,,"1,219,090"
28496,South Africa,1908,13007200,0.16431239,2.207004582,5893599,,"1,219,090"
28497,South Africa,1909,14974768,0.17956848,2.498553903,5993374,,"1,219,090"
28498,South Africa,1910,16978976,0.19602711,2.786321846,6093688,,"1,219,090"
28499,South Africa,1911,16341440,0.21011658,2.638043564,6194530,,"1,219,090"
28500,South Africa,1912,17349040,0.22392982,2.755614458,6295888,,"1,219,090"
28501,South Africa,1913,18983184,0.23786514,2.96716518,6397751,,"1,219,090"
28502,South Africa,1914,18400608,0.25091058,2.830314124,6501260,,"1,219,090"
28503,South Africa,1915,18510528,0.26326022,2.801891488,6606440,,"1,219,090"
28504,South Africa,1916,21811792,0.27765846,3.249032558,6713319,,"1,219,090"
28505,South Africa,1917,23339680,0.29216567,3.421275288,6821924,,"1,219,090"
28506,South Africa,1918,22222160,0.30460265,3.207730601,6927689,,"1,219,090"
28507,South Africa,1919,23138160,0.3185641,3.285285408,7042968,,"1,219,090"
28508,South Africa,1920,25666320,0.332569,3.580642839,7168076,,"1,219,090"
28509,South Africa,1921,25413504,0.34681466,3.47971269,7303334,,"1,219,090"
28510,South Africa,1922,21786144,0.3564481,2.924679725,7449070,,"1,219,090"
28511,South Africa,1923,26443088,0.36823478,3.476780409,7605625,,"1,219,090"
28512,South Africa,1924,27776784,0.3803854,3.576961085,7765470,,"1,219,090"
28513,South Africa,1925,28952928,0.3926387,3.651672947,7928675,,"1,219,090"
28514,South Africa,1926,30429520,0.4055604,3.758907782,8095309,,"1,219,090"
28515,South Africa,1927,29561152,0.41597372,3.576473913,8265446,,"1,219,090"
28516,South Africa,1928,29623440,0.4258607,3.510236448,8439158,,"1,219,090"
28517,South Africa,1929,30768816,0.4350778,3.571516242,8615057,,"1,219,090"
28518,South Africa,1930,28722096,0.44332817,3.266413068,8793161,,"1,219,090"
28519,South Africa,1931,25567392,0.450249,2.849215756,8973484,,"1,219,090"
28520,South Africa,1932,23455768,0.45647982,2.561780018,9156043,,"1,219,090"
28521,South Africa,1933,25331648,0.46317786,2.711920207,9340853,,"1,219,090"
28522,South Africa,1934,28870568,0.47098932,3.029633154,9529394,,"1,219,090"
28523,South Africa,1935,32156788,0.47997478,3.30771906,9721741,,"1,219,090"
28524,South Africa,1936,35251944,0.4893285,3.554351097,9917969,,"1,219,090"
28525,South Africa,1937,36816148,0.4982869,3.638621216,10118159,,"1,219,090"
28526,South Africa,1938,38699296,0.50867254,3.749063904,10322389,,"1,219,090"
28527,South Africa,1939,40157270,0.5186677,3.814110452,10528607,,"1,219,090"
28528,South Africa,1940,41517090,0.52772003,3.866799357,10736810,,"1,219,090"
28529,South Africa,1941,44327200,0.5374978,4.049256244,10946998,,"1,219,090"
28530,South Africa,1942,48423256,0.5489518,4.339324939,11159168,,"1,219,090"
28531,South Africa,1943,48764124,0.5597623,4.287590331,11373317,,"1,219,090"
28532,South Africa,1944,54567100,0.57270974,4.707479355,11591575,,"1,219,090"
28533,South Africa,1945,55868090,0.5881112,4.728964446,11814022,,"1,219,090"
28534,South Africa,1946,56043452,0.6018466,4.654486847,12040737,,"1,219,090"
28535,South Africa,1947,55834308,0.61345285,4.549804784,12271803,,"1,219,090"
28536,South Africa,1948,57098150,0.62429625,4.565184471,12507304,,"1,219,090"
28537,South Africa,1949,60586070,0.63685685,4.746500159,12764367,,"1,219,090"
28538,South Africa,1950,61031116,0.64694035,4.678921388,13043843,,"1,219,090"
28539,South Africa,1951,65141676,0.6570006,4.888659847,13325058,,"1,219,090"
28540,South Africa,1952,70882900,0.66865474,5.203211295,13622914,,"1,219,090"
28541,South Africa,1953,70996070,0.6792533,5.095442198,13933250,,"1,219,090"
28542,South Africa,1954,73897810,0.6900601,5.183673736,14255876,,"1,219,090"
28543,South Africa,1955,82936184,0.70199543,5.682843806,14594134,,"1,219,090"
28544,South Africa,1956,87262800,0.71360314,5.83739243,14948935,,"1,219,090"
28545,South Africa,1957,89651520,0.7247354,5.851873416,15320140,,"1,219,090"
28546,South Africa,1958,96253280,0.7369317,6.13043972,15700877,,"1,219,090"
28547,South Africa,1959,94472870,0.74674076,5.869170977,16096459,,"1,219,090"
28548,South Africa,1960,97843510,0.75577235,5.922573602,16520438,8.748596501,"1,219,090"
28549,South Africa,1961,102119840,0.7655512,6.010773263,16989468,9.22599631,"1,219,090"
28550,South Africa,1962,105669990,0.7750647,6.037202586,17503138,9.813996074,"1,219,090"
28551,South Africa,1963,109725150,0.7840212,6.081576316,18042222,10.85419566,"1,219,090"
28552,South Africa,1964,119546024,0.7940023,6.426134569,18603100,11.95599522,"1,219,090"
28553,South Africa,1965,128140050,0.8046872,6.678413909,19187198,13.06899477,"1,219,090"
28554,South Africa,1966,128234880,0.81353146,6.479856362,19789772,14.21139432,"1,219,090"
28555,South Africa,1967,133760120,0.8224662,6.553437068,20410682,15.82139367,"1,219,090"
28556,South Africa,1968,137953740,0.8305049,6.553453736,21050540,17.12479315,"1,219,090"
28557,South Africa,1969,143142850,0.83755046,6.595163962,21704214,19.2569923,"1,219,090"
28558,South Africa,1970,149618180,0.84340173,6.688847157,22368306,21.21839151,"1,219,090"
